Site Name ,AZ3
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,6366


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

1,27/05/2022 , 16:45:00,22,22
2,27/05/2022 , 17:00:00,18,18
3,27/05/2022 , 17:15:00,7,7
4,27/05/2022 , 17:30:00,121,121
5,27/05/2022 , 17:45:00,4800,4800
6,27/05/2022 , 18:00:00,8201,8201
7,27/05/2022 , 18:15:00,3217,3217
8,27/05/2022 , 18:30:00,1718,1718
9,27/05/2022 , 18:45:00,2326,2326
10,27/05/2022 , 19:00:00,3302,3302
11,27/05/2022 , 19:15:00,1980,1980
12,27/05/2022 , 19:30:00,2670,2670
13,27/05/2022 , 19:45:00,1508,1508
14,27/05/2022 , 20:00:00,1500,1500
15,27/05/2022 , 20:15:00,2539,2539
16,27/05/2022 , 20:30:00,2122,2122
17,27/05/2022 , 20:45:00,2189,2189
18,27/05/2022 , 21:00:00,1485,1485
19,27/05/2022 , 21:15:00,754,754
20,27/05/2022 , 21:30:00,633,633
21,27/05/2022 , 21:45:00,531,531
22,27/05/2022 , 22:00:00,467,467
23,27/05/2022 , 22:15:00,402,402
24,27/05/2022 , 22:30:00,330,330
25,27/05/2022 , 22:45:00,237,237
26,27/05/2022 , 23:00:00,174,174
27,27/05/2022 , 23:15:00,127,127
28,27/05/2022 , 23:30:00,89,89
29,27/05/2022 , 23:45:00,58,58
30,27/05/2022 , 24:00:00,38,38
31,28/05/2022 , 00:15:00,25,25
32,28/05/2022 , 00:30:00,16,16
33,28/05/2022 , 00:45:00,10,10
34,28/05/2022 , 01:00:00,8,8
35,28/05/2022 , 01:15:00,6,6
36,28/05/2022 , 01:30:00,5,5
37,28/05/2022 , 01:45:00,4,4
38,28/05/2022 , 02:00:00,5,5
39,28/05/2022 , 02:15:00,5,5
40,28/05/2022 , 02:30:00,6,6
41,28/05/2022 , 02:45:00,8,8
42,28/05/2022 , 03:00:00,13,13
43,28/05/2022 , 03:15:00,18,18
44,28/05/2022 , 03:30:00,27,27
45,28/05/2022 , 03:45:00,40,40
46,28/05/2022 , 04:00:00,66,66
47,28/05/2022 , 04:15:00,100,100
48,28/05/2022 , 04:30:00,127,127
49,28/05/2022 , 04:45:00,188,188
50,28/05/2022 , 05:00:00,294,294
51,28/05/2022 , 05:15:00,447,447
52,28/05/2022 , 05:30:00,604,604
53,28/05/2022 , 05:45:00,675,675
54,28/05/2022 , 06:00:00,698,698
55,28/05/2022 , 06:15:00,784,784
56,28/05/2022 , 06:30:00,815,815
57,28/05/2022 , 06:45:00,897,897
58,28/05/2022 , 07:00:00,948,948
59,28/05/2022 , 07:15:00,1104,1104
60,28/05/2022 , 07:30:00,1120,1120
61,28/05/2022 , 07:45:00,2197,2197
62,28/05/2022 , 08:00:00,1383,1383
63,28/05/2022 , 08:15:00,1523,1523
64,28/05/2022 , 08:30:00,1425,1425
65,28/05/2022 , 08:45:00,2046,2046
66,28/05/2022 , 09:00:00,1939,1939
67,28/05/2022 , 09:15:00,3118,3118
68,28/05/2022 , 09:30:00,4454,4454
69,28/05/2022 , 09:45:00,2439,2439
70,28/05/2022 , 10:00:00,1845,1845
71,28/05/2022 , 10:15:00,3807,3807
72,28/05/2022 , 10:30:00,12621,12621
73,28/05/2022 , 10:45:00,5665,5665
74,28/05/2022 , 11:00:00,5284,5284
75,28/05/2022 , 11:15:00,4167,4167
76,28/05/2022 , 11:30:00,13165,13165
77,28/05/2022 , 11:45:00,13799,13799
78,28/05/2022 , 12:00:00,7196,7196
79,28/05/2022 , 12:15:00,12786,12786
80,28/05/2022 , 12:30:00,8827,8827
81,28/05/2022 , 12:45:00,8804,8804
82,28/05/2022 , 13:00:00,8901,8901
83,28/05/2022 , 13:15:00,7518,7518
84,28/05/2022 , 13:30:00,2747,2747
85,28/05/2022 , 13:45:00,14480,14480
86,28/05/2022 , 14:00:00,12183,12183
87,28/05/2022 , 14:15:00,8846,8846
88,28/05/2022 , 14:30:00,10149,10149
89,28/05/2022 , 14:45:00,8784,8784
90,28/05/2022 , 15:00:00,6925,6925
91,28/05/2022 , 15:15:00,6872,6872
92,28/05/2022 , 15:30:00,8007,8007
93,28/05/2022 , 15:45:00,10271,10271
94,28/05/2022 , 16:00:00,11336,11336
95,28/05/2022 , 16:15:00,19069,19069
96,28/05/2022 , 16:30:00,14294,14294
97,28/05/2022 , 16:45:00,14279,14279
98,28/05/2022 , 17:00:00,10799,10799
99,28/05/2022 , 17:15:00,7736,7736
100,28/05/2022 , 17:30:00,4991,4991
101,28/05/2022 , 17:45:00,6003,6003
102,28/05/2022 , 18:00:00,2965,2965
103,28/05/2022 , 18:15:00,2060,2060
104,28/05/2022 , 18:30:00,2060,2060
105,28/05/2022 , 18:45:00,2952,2952
106,28/05/2022 , 19:00:00,2553,2553
107,28/05/2022 , 19:15:00,1949,1949
108,28/05/2022 , 19:30:00,2785,2785
109,28/05/2022 , 19:45:00,1403,1403
110,28/05/2022 , 20:00:00,1761,1761
111,28/05/2022 , 20:15:00,2414,2414
112,28/05/2022 , 20:30:00,1767,1767
113,28/05/2022 , 20:45:00,801,801
114,28/05/2022 , 21:00:00,1118,1118
115,28/05/2022 , 21:15:00,537,537
116,28/05/2022 , 21:30:00,585,585
117,28/05/2022 , 21:45:00,620,620
118,28/05/2022 , 22:00:00,638,638
119,28/05/2022 , 22:15:00,347,347
120,28/05/2022 , 22:30:00,280,280
121,28/05/2022 , 22:45:00,229,229
122,28/05/2022 , 23:00:00,183,183
123,28/05/2022 , 23:15:00,131,131
124,28/05/2022 , 23:30:00,97,97
125,28/05/2022 , 23:45:00,68,68
126,28/05/2022 , 24:00:00,46,46
127,29/05/2022 , 00:15:00,29,29
128,29/05/2022 , 00:30:00,19,19
129,29/05/2022 , 00:45:00,13,13
130,29/05/2022 , 01:00:00,9,9
131,29/05/2022 , 01:15:00,7,7
132,29/05/2022 , 01:30:00,5,5
133,29/05/2022 , 01:45:00,6,6
134,29/05/2022 , 02:00:00,5,5
135,29/05/2022 , 02:15:00,6,6
136,29/05/2022 , 02:30:00,8,8
137,29/05/2022 , 02:45:00,10,10
138,29/05/2022 , 03:00:00,14,14
139,29/05/2022 , 03:15:00,20,20
140,29/05/2022 , 03:30:00,36,36
141,29/05/2022 , 03:45:00,53,53
142,29/05/2022 , 04:00:00,119,119
143,29/05/2022 , 04:15:00,151,151
144,29/05/2022 , 04:30:00,148,148
145,29/05/2022 , 04:45:00,199,199
146,29/05/2022 , 05:00:00,217,217
147,29/05/2022 , 05:15:00,420,420
148,29/05/2022 , 05:30:00,418,418
149,29/05/2022 , 05:45:00,240,240
150,29/05/2022 , 06:00:00,303,303
151,29/05/2022 , 06:15:00,710,710
152,29/05/2022 , 06:30:00,736,736
153,29/05/2022 , 06:45:00,262,262
154,29/05/2022 , 07:00:00,645,645
155,29/05/2022 , 07:15:00,874,874
156,29/05/2022 , 07:30:00,1251,1251
157,29/05/2022 , 07:45:00,1362,1362
158,29/05/2022 , 08:00:00,1113,1113
159,29/05/2022 , 08:15:00,1269,1269
160,29/05/2022 , 08:30:00,1271,1271
161,29/05/2022 , 08:45:00,1640,1640
162,29/05/2022 , 09:00:00,1667,1667
163,29/05/2022 , 09:15:00,1936,1936
164,29/05/2022 , 09:30:00,3551,3551
165,29/05/2022 , 09:45:00,1686,1686
166,29/05/2022 , 10:00:00,1421,1421
167,29/05/2022 , 10:15:00,3507,3507
168,29/05/2022 , 10:30:00,10266,10266
169,29/05/2022 , 10:45:00,5342,5342
170,29/05/2022 , 11:00:00,3242,3242
171,29/05/2022 , 11:15:00,3831,3831
172,29/05/2022 , 11:30:00,14512,14512
173,29/05/2022 , 11:45:00,9105,9105
174,29/05/2022 , 12:00:00,3992,3992
175,29/05/2022 , 12:15:00,14006,14006
176,29/05/2022 , 12:30:00,7147,7147
177,29/05/2022 , 12:45:00,7701,7701
178,29/05/2022 , 13:00:00,8066,8066
179,29/05/2022 , 13:15:00,5121,5121
180,29/05/2022 , 13:30:00,2553,2553
181,29/05/2022 , 13:45:00,12321,12321
182,29/05/2022 , 14:00:00,12136,12136
183,29/05/2022 , 14:15:00,7251,7251
184,29/05/2022 , 14:30:00,9819,9819
185,29/05/2022 , 14:45:00,8486,8486
186,29/05/2022 , 15:00:00,6713,6713
187,29/05/2022 , 15:15:00,5969,5969
188,29/05/2022 , 15:30:00,6955,6955
189,29/05/2022 , 15:45:00,6007,6007
190,29/05/2022 , 16:00:00,9483,9483
191,29/05/2022 , 16:15:00,11745,11745
192,29/05/2022 , 16:30:00,3551,3551
193,29/05/2022 , 16:45:00,4448,4448
194,29/05/2022 , 17:00:00,7408,7408
195,29/05/2022 , 17:15:00,7232,7232
196,29/05/2022 , 17:30:00,6656,6656
197,29/05/2022 , 17:45:00,4759,4759
198,29/05/2022 , 18:00:00,6488,6488
199,29/05/2022 , 18:15:00,3137,3137
200,29/05/2022 , 18:30:00,2431,2431
201,29/05/2022 , 18:45:00,2651,2651
202,29/05/2022 , 19:00:00,3008,3008
203,29/05/2022 , 19:15:00,2033,2033
204,29/05/2022 , 19:30:00,1672,1672
205,29/05/2022 , 19:45:00,2538,2538
206,29/05/2022 , 20:00:00,2252,2252
207,29/05/2022 , 20:15:00,2776,2776
208,29/05/2022 , 20:30:00,2405,2405
209,29/05/2022 , 20:45:00,2029,2029
210,29/05/2022 , 21:00:00,1316,1316
211,29/05/2022 , 21:15:00,668,668
212,29/05/2022 , 21:30:00,585,585
213,29/05/2022 , 21:45:00,510,510
214,29/05/2022 , 22:00:00,435,435
215,29/05/2022 , 22:15:00,368,368
216,29/05/2022 , 22:30:00,295,295
217,29/05/2022 , 22:45:00,228,228
218,29/05/2022 , 23:00:00,177,177
219,29/05/2022 , 23:15:00,135,135
220,29/05/2022 , 23:30:00,101,101
221,29/05/2022 , 23:45:00,73,73
222,29/05/2022 , 24:00:00,51,51
223,30/05/2022 , 00:15:00,34,34
224,30/05/2022 , 00:30:00,22,22
225,30/05/2022 , 00:45:00,16,16
226,30/05/2022 , 01:00:00,11,11
227,30/05/2022 , 01:15:00,8,8
228,30/05/2022 , 01:30:00,7,7
229,30/05/2022 , 01:45:00,7,7
230,30/05/2022 , 02:00:00,6,6
231,30/05/2022 , 02:15:00,8,8
232,30/05/2022 , 02:30:00,9,9
233,30/05/2022 , 02:45:00,12,12
234,30/05/2022 , 03:00:00,17,17
235,30/05/2022 , 03:15:00,25,25
236,30/05/2022 , 03:30:00,37,37
237,30/05/2022 , 03:45:00,56,56
238,30/05/2022 , 04:00:00,79,79
239,30/05/2022 , 04:15:00,109,109
240,30/05/2022 , 04:30:00,143,143
241,30/05/2022 , 04:45:00,182,182
242,30/05/2022 , 05:00:00,227,227
243,30/05/2022 , 05:15:00,269,269
244,30/05/2022 , 05:30:00,314,314
245,30/05/2022 , 05:45:00,360,360
246,30/05/2022 , 06:00:00,420,420
247,30/05/2022 , 06:15:00,491,491
248,30/05/2022 , 06:30:00,584,584
249,30/05/2022 , 06:45:00,674,674
250,30/05/2022 , 07:00:00,749,749
251,30/05/2022 , 07:15:00,812,812
252,30/05/2022 , 07:30:00,870,870
253,30/05/2022 , 07:45:00,1602,1602
254,30/05/2022 , 08:00:00,1290,1290
255,30/05/2022 , 08:15:00,1092,1092
256,30/05/2022 , 08:30:00,1105,1105
257,30/05/2022 , 08:45:00,1822,1822
258,30/05/2022 , 09:00:00,1920,1920
259,30/05/2022 , 09:15:00,2098,2098
260,30/05/2022 , 09:30:00,3483,3483
261,30/05/2022 , 09:45:00,2168,2168
262,30/05/2022 , 10:00:00,1471,1471
263,30/05/2022 , 10:15:00,4547,4547
264,30/05/2022 , 10:30:00,11938,11938
265,30/05/2022 , 10:45:00,4659,4659
266,30/05/2022 , 11:00:00,3046,3046
267,30/05/2022 , 11:15:00,3781,3781
268,30/05/2022 , 11:30:00,12174,12174
269,30/05/2022 , 11:45:00,7701,7701
270,30/05/2022 , 12:00:00,2915,2915
271,30/05/2022 , 12:15:00,11407,11407
272,30/05/2022 , 12:30:00,6200,6200
273,30/05/2022 , 12:45:00,5573,5573
274,30/05/2022 , 13:00:00,5357,5357
275,30/05/2022 , 13:15:00,6484,6484
276,30/05/2022 , 13:30:00,2988,2988
277,30/05/2022 , 13:45:00,13398,13398
278,30/05/2022 , 14:00:00,11967,11967
279,30/05/2022 , 14:15:00,7098,7098
280,30/05/2022 , 14:30:00,7225,7225
281,30/05/2022 , 14:45:00,7773,7773
282,30/05/2022 , 15:00:00,6513,6513
283,30/05/2022 , 15:15:00,4109,4109
284,30/05/2022 , 15:30:00,6573,6573
285,30/05/2022 , 15:45:00,7988,7988
286,30/05/2022 , 16:00:00,11666,11666
287,30/05/2022 , 16:15:00,10180,10180
288,30/05/2022 , 16:30:00,12223,12223
289,30/05/2022 , 16:45:00,13154,13154
290,30/05/2022 , 17:00:00,10723,10723
291,30/05/2022 , 17:15:00,6036,6036
292,30/05/2022 , 17:30:00,4849,4849
293,30/05/2022 , 17:45:00,11579,11579
294,30/05/2022 , 18:00:00,5697,5697
295,30/05/2022 , 18:15:00,2674,2674
296,30/05/2022 , 18:30:00,2537,2537
297,30/05/2022 , 18:45:00,3094,3094
298,30/05/2022 , 19:00:00,2612,2612
299,30/05/2022 , 19:15:00,2050,2050
300,30/05/2022 , 19:30:00,3158,3158
301,30/05/2022 , 19:45:00,1904,1904
302,30/05/2022 , 20:00:00,1683,1683
303,30/05/2022 , 20:15:00,2102,2102
304,30/05/2022 , 20:30:00,2048,2048
305,30/05/2022 , 20:45:00,1753,1753
306,30/05/2022 , 21:00:00,1257,1257
307,30/05/2022 , 21:15:00,629,629
308,30/05/2022 , 21:30:00,522,522
309,30/05/2022 , 21:45:00,467,467
310,30/05/2022 , 22:00:00,424,424
311,30/05/2022 , 22:15:00,356,356
312,30/05/2022 , 22:30:00,295,295
313,30/05/2022 , 22:45:00,235,235
314,30/05/2022 , 23:00:00,176,176
315,30/05/2022 , 23:15:00,142,142
316,30/05/2022 , 23:30:00,106,106
317,30/05/2022 , 23:45:00,75,75
318,30/05/2022 , 24:00:00,53,53
319,31/05/2022 , 00:15:00,37,37
320,31/05/2022 , 00:30:00,27,27
321,31/05/2022 , 00:45:00,21,21
322,31/05/2022 , 01:00:00,15,15
323,31/05/2022 , 01:15:00,12,12
324,31/05/2022 , 01:30:00,10,10
325,31/05/2022 , 01:45:00,9,9
326,31/05/2022 , 02:00:00,8,8
327,31/05/2022 , 02:15:00,10,10
328,31/05/2022 , 02:30:00,12,12
329,31/05/2022 , 02:45:00,17,17
330,31/05/2022 , 03:00:00,26,26
331,31/05/2022 , 03:15:00,33,33
332,31/05/2022 , 03:30:00,36,36
333,31/05/2022 , 03:45:00,50,50
334,31/05/2022 , 04:00:00,72,72
335,31/05/2022 , 04:15:00,101,101
336,31/05/2022 , 04:30:00,146,146
337,31/05/2022 , 04:45:00,208,208
338,31/05/2022 , 05:00:00,290,290
339,31/05/2022 , 05:15:00,346,346
340,31/05/2022 , 05:30:00,398,398
341,31/05/2022 , 05:45:00,441,441
342,31/05/2022 , 06:00:00,484,484
343,31/05/2022 , 06:15:00,632,632
344,31/05/2022 , 06:30:00,783,783
345,31/05/2022 , 06:45:00,1013,1013
346,31/05/2022 , 07:00:00,1284,1284
347,31/05/2022 , 07:15:00,1348,1348
348,31/05/2022 , 07:30:00,1194,1194
349,31/05/2022 , 07:45:00,1061,1061
350,31/05/2022 , 08:00:00,1208,1208
351,31/05/2022 , 08:15:00,1760,1760
352,31/05/2022 , 08:30:00,1828,1828
353,31/05/2022 , 08:45:00,2150,2150
354,31/05/2022 , 09:00:00,2367,2367
355,31/05/2022 , 09:15:00,2429,2429
356,31/05/2022 , 09:30:00,2983,2983
357,31/05/2022 , 09:45:00,2512,2512
358,31/05/2022 , 10:00:00,2389,2389
359,31/05/2022 , 10:15:00,4194,4194
360,31/05/2022 , 10:30:00,8813,8813
361,31/05/2022 , 10:45:00,4018,4018
362,31/05/2022 , 11:00:00,3629,3629
363,31/05/2022 , 11:15:00,3474,3474
364,31/05/2022 , 11:30:00,10715,10715
365,31/05/2022 , 11:45:00,11473,11473
366,31/05/2022 , 12:00:00,4280,4280
367,31/05/2022 , 12:15:00,8085,8085
368,31/05/2022 , 12:30:00,4924,4924
369,31/05/2022 , 12:45:00,4890,4890
370,31/05/2022 , 13:00:00,4231,4231
371,31/05/2022 , 13:15:00,4589,4589
372,31/05/2022 , 13:30:00,3330,3330
373,31/05/2022 , 13:45:00,11814,11814
374,31/05/2022 , 14:00:00,11247,11247
375,31/05/2022 , 14:15:00,6693,6693
376,31/05/2022 , 14:30:00,6394,6394
377,31/05/2022 , 14:45:00,7349,7349
378,31/05/2022 , 15:00:00,6782,6782
379,31/05/2022 , 15:15:00,4557,4557
380,31/05/2022 , 15:30:00,6533,6533
381,31/05/2022 , 15:45:00,6891,6891
382,31/05/2022 , 16:00:00,8242,8242
383,31/05/2022 , 16:15:00,8261,8261
384,31/05/2022 , 16:30:00,10137,10137
385,31/05/2022 , 16:45:00,11277,11277
386,31/05/2022 , 17:00:00,8196,8196
387,31/05/2022 , 17:15:00,4321,4321
388,31/05/2022 , 17:30:00,5189,5189
389,31/05/2022 , 17:45:00,9255,9255
390,31/05/2022 , 18:00:00,4640,4640
391,31/05/2022 , 18:15:00,2878,2878
392,31/05/2022 , 18:30:00,2698,2698
393,31/05/2022 , 18:45:00,2233,2233
394,31/05/2022 , 19:00:00,1860,1860
395,31/05/2022 , 19:15:00,1134,1134
396,31/05/2022 , 19:30:00,1456,1456
397,31/05/2022 , 19:45:00,1681,1681
398,31/05/2022 , 20:00:00,1775,1775
399,31/05/2022 , 20:15:00,1746,1746
400,31/05/2022 , 20:30:00,1325,1325
401,31/05/2022 , 20:45:00,1327,1327
402,31/05/2022 , 21:00:00,1158,1158
403,31/05/2022 , 21:15:00,685,685
404,31/05/2022 , 21:30:00,621,621
405,31/05/2022 , 21:45:00,537,537
406,31/05/2022 , 22:00:00,469,469
407,31/05/2022 , 22:15:00,422,422
408,31/05/2022 , 22:30:00,346,346
409,31/05/2022 , 22:45:00,276,276
410,31/05/2022 , 23:00:00,198,198
411,31/05/2022 , 23:15:00,127,127
412,31/05/2022 , 23:30:00,83,83
413,31/05/2022 , 23:45:00,53,53
414,31/05/2022 , 24:00:00,36,36
415,01/06/2022 , 00:15:00,24,24
416,01/06/2022 , 00:30:00,16,16
417,01/06/2022 , 00:45:00,12,12
418,01/06/2022 , 01:00:00,9,9
419,01/06/2022 , 01:15:00,7,7
420,01/06/2022 , 01:30:00,6,6
421,01/06/2022 , 01:45:00,5,5
422,01/06/2022 , 02:00:00,5,5
423,01/06/2022 , 02:15:00,6,6
424,01/06/2022 , 02:30:00,7,7
425,01/06/2022 , 02:45:00,9,9
426,01/06/2022 , 03:00:00,12,12
427,01/06/2022 , 03:15:00,18,18
428,01/06/2022 , 03:30:00,25,25
429,01/06/2022 , 03:45:00,40,40
430,01/06/2022 , 04:00:00,66,66
431,01/06/2022 , 04:15:00,94,94
432,01/06/2022 , 04:30:00,109,109
433,01/06/2022 , 04:45:00,136,136
434,01/06/2022 , 05:00:00,216,216
435,01/06/2022 , 05:15:00,305,305
436,01/06/2022 , 05:30:00,376,376
437,01/06/2022 , 05:45:00,391,391
438,01/06/2022 , 06:00:00,437,437
439,01/06/2022 , 06:15:00,529,529
440,01/06/2022 , 06:30:00,635,635
441,01/06/2022 , 06:45:00,622,622
442,01/06/2022 , 07:00:00,678,678
443,01/06/2022 , 07:15:00,838,838
444,01/06/2022 , 07:30:00,921,921
445,01/06/2022 , 07:45:00,1037,1037
446,01/06/2022 , 08:00:00,1118,1118
447,01/06/2022 , 08:15:00,1087,1087
448,01/06/2022 , 08:30:00,1097,1097
449,01/06/2022 , 08:45:00,1423,1423
450,01/06/2022 , 09:00:00,1321,1321
451,01/06/2022 , 09:15:00,1880,1880
452,01/06/2022 , 09:30:00,3109,3109
453,01/06/2022 , 09:45:00,1901,1901
454,01/06/2022 , 10:00:00,1865,1865
455,01/06/2022 , 10:15:00,4371,4371
456,01/06/2022 , 10:30:00,8861,8861
457,01/06/2022 , 10:45:00,3300,3300
458,01/06/2022 , 11:00:00,3035,3035
459,01/06/2022 , 11:15:00,2558,2558
460,01/06/2022 , 11:30:00,8219,8219
461,01/06/2022 , 11:45:00,16068,16068
462,01/06/2022 , 12:00:00,5193,5193
463,01/06/2022 , 12:15:00,6817,6817
464,01/06/2022 , 12:30:00,4516,4516
465,01/06/2022 , 12:45:00,3929,3929
466,01/06/2022 , 13:00:00,3352,3352
467,01/06/2022 , 13:15:00,4318,4318
468,01/06/2022 , 13:30:00,3702,3702
469,01/06/2022 , 13:45:00,10565,10565
470,01/06/2022 , 14:00:00,10345,10345
471,01/06/2022 , 14:15:00,6576,6576
472,01/06/2022 , 14:30:00,6055,6055
473,01/06/2022 , 14:45:00,6444,6444
474,01/06/2022 , 15:00:00,6799,6799
475,01/06/2022 , 15:15:00,4146,4146
476,01/06/2022 , 15:30:00,6152,6152
477,01/06/2022 , 15:45:00,5198,5198
478,01/06/2022 , 16:00:00,5630,5630
479,01/06/2022 , 16:15:00,5945,5945
480,01/06/2022 , 16:30:00,5529,5529
481,01/06/2022 , 16:45:00,4834,4834
482,01/06/2022 , 17:00:00,5978,5978
483,01/06/2022 , 17:15:00,3812,3812
484,01/06/2022 , 17:30:00,3463,3463
485,01/06/2022 , 17:45:00,6013,6013
486,01/06/2022 , 18:00:00,2913,2913
487,01/06/2022 , 18:15:00,2715,2715
488,01/06/2022 , 18:30:00,2671,2671
489,01/06/2022 , 18:45:00,2382,2382
490,01/06/2022 , 19:00:00,2432,2432
491,01/06/2022 , 19:15:00,2285,2285
492,01/06/2022 , 19:30:00,2266,2266
493,01/06/2022 , 19:45:00,1780,1780
494,01/06/2022 , 20:00:00,1763,1763
495,01/06/2022 , 20:15:00,1820,1820
496,01/06/2022 , 20:30:00,1781,1781
497,01/06/2022 , 20:45:00,1581,1581
498,01/06/2022 , 21:00:00,1342,1342
499,01/06/2022 , 21:15:00,1149,1149
500,01/06/2022 , 21:30:00,992,992
501,01/06/2022 , 21:45:00,671,671
502,01/06/2022 , 22:00:00,515,515
503,01/06/2022 , 22:15:00,484,484
504,01/06/2022 , 22:30:00,455,455
505,01/06/2022 , 22:45:00,360,360
506,01/06/2022 , 23:00:00,260,260
507,01/06/2022 , 23:15:00,176,176
508,01/06/2022 , 23:30:00,125,125
509,01/06/2022 , 23:45:00,89,89
510,01/06/2022 , 24:00:00,62,62
511,02/06/2022 , 00:15:00,45,45
512,02/06/2022 , 00:30:00,38,38
513,02/06/2022 , 00:45:00,31,31
514,02/06/2022 , 01:00:00,23,23
515,02/06/2022 , 01:15:00,16,16
516,02/06/2022 , 01:30:00,11,11
517,02/06/2022 , 01:45:00,10,10
518,02/06/2022 , 02:00:00,12,12
519,02/06/2022 , 02:15:00,12,12
520,02/06/2022 , 02:30:00,13,13
521,02/06/2022 , 02:45:00,17,17
522,02/06/2022 , 03:00:00,19,19
523,02/06/2022 , 03:15:00,25,25
524,02/06/2022 , 03:30:00,32,32
525,02/06/2022 , 03:45:00,45,45
526,02/06/2022 , 04:00:00,65,65
527,02/06/2022 , 04:15:00,85,85
528,02/06/2022 , 04:30:00,139,139
529,02/06/2022 , 04:45:00,188,188
530,02/06/2022 , 05:00:00,240,240
531,02/06/2022 , 05:15:00,355,355
532,02/06/2022 , 05:30:00,436,436
533,02/06/2022 , 05:45:00,489,489
534,02/06/2022 , 06:00:00,554,554
535,02/06/2022 , 06:15:00,648,648
536,02/06/2022 , 06:30:00,730,730
537,02/06/2022 , 06:45:00,921,921
538,02/06/2022 , 07:00:00,985,985
539,02/06/2022 , 07:15:00,1055,1055
540,02/06/2022 , 07:30:00,1078,1078
541,02/06/2022 , 07:45:00,1240,1240
542,02/06/2022 , 08:00:00,1259,1259
543,02/06/2022 , 08:15:00,1331,1331
544,02/06/2022 , 08:30:00,1286,1286
545,02/06/2022 , 08:45:00,1485,1485
546,02/06/2022 , 09:00:00,1417,1417
547,02/06/2022 , 09:15:00,1898,1898
